date,value
41:00.0,4
41:00.0,4
41:00.0,9
42:00.0,1
42:00.0,12
43:00.0,1
43:00.0,14
43:00.0,1
44:00.0,25
44:00.0,1
45:00.0,21
45:00.0,2
45:00.0,3
46:00.0,1
46:00.0,1
46:00.0,12
47:00.0,1
47:00.0,12
48:00.0,1
48:00.0,10
48:00.0,1
49:00.0,11
49:00.0,1
50:00.0,11
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,7
52:00.0,1
52:00.0,11
52:00.0,1
53:00.0,8
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
54:00.0,10
55:00.0,2
55:00.0,10
55:00.0,2
56:00.0,8
56:00.0,2
56:00.0,2
57:00.0,6
57:00.0,1
58:00.0,5
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,2
00:00.0,1
00:00.0,4
00:00.0,1
01:00.0,1
01:00.0,4
01:00.0,4
02:00.0,2
02:00.0,2
02:00.0,2
03:00.0,2
03:00.0,5
03:00.0,2
04:00.0,3
04:00.0,1
04:00.0,1
05:00.0,1
05:00.0,1
05:00.0,16
06:00.0,1
06:00.0,4
06:00.0,1
07:00.0,4
07:00.0,1
07:00.0,1
08:00.0,4
08:00.0,4
08:00.0,5
09:00.0,1
09:00.0,8
09:00.0,1
10:00.0,6
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,8
12:00.0,1
12:00.0,2
12:00.0,1
13:00.0,5
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
14:00.0,5
15:00.0,1
15:00.0,6
15:00.0,1
16:00.0,7
16:00.0,1
16:00.0,1
17:00.0,1
17:00.0,1
17:00.0,19
18:00.0,1
18:00.0,17
18:00.0,1
19:00.0,2
19:00.0,2
20:00.0,4
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,2
22:00.0,1
22:00.0,21
22:00.0,1
23:00.0,9
23:00.0,2
23:00.0,3
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,1
28:00.0,1
28:00.0,1
28:00.0,14
29:00.0,1
29:00.0,14
29:00.0,1
30:00.0,2
30:00.0,1
30:00.0,1
31:00.0,2
31:00.0,2
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,1
33:00.0,1
34:00.0,2
34:00.0,1
34:00.0,1
35:00.0,4
35:00.0,1
36:00.0,5
36:00.0,2
36:00.0,2
37:00.0,2
37:00.0,10
38:00.0,1
38:00.0,18
38:00.0,1
39:00.0,19
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,17
41:00.0,1
41:00.0,9
42:00.0,1
42:00.0,5
42:00.0,1
43:00.0,2
43:00.0,1
43:00.0,1
44:00.0,2
44:00.0,1
44:00.0,7
45:00.0,1
45:00.0,17
45:00.0,1
46:00.0,9
46:00.0,3
46:00.0,3
47:00.0,16
47:00.0,1
48:00.0,17
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,8
50:00.0,1
50:00.0,10
51:00.0,4
51:00.0,6
51:00.0,4
52:00.0,6
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,19
54:00.0,1
54:00.0,16
54:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
56:00.0,1
57:00.0,1
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,11
01:00.0,1
01:00.0,7
01:00.0,3
02:00.0,9
02:00.0,2
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,21
04:00.0,1
04:00.0,4
04:00.0,1
05:00.0,7
05:00.0,1
05:00.0,1
06:00.0,2
06:00.0,3
06:00.0,1
07:00.0,2
07:00.0,1
07:00.0,1
08:00.0,1
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
10:00.0,2
10:00.0,8
10:00.0,3
11:00.0,6
11:00.0,1
12:00.0,2
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,11
17:00.0,2
17:00.0,2
17:00.0,1
18:00.0,1
18:00.0,1
18:00.0,1
19:00.0,1
19:00.0,1
19:00.0,1
20:00.0,1
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,2
21:00.0,2
22:00.0,2
22:00.0,10
23:00.0,1
23:00.0,1
23:00.0,2
24:00.0,1
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,1
28:00.0,1
28:00.0,1
28:00.0,1
29:00.0,1
29:00.0,1
30:00.0,1
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,1
32:00.0,3
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,1
33:00.0,1
34:00.0,1
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,1
36:00.0,25
37:00.0,2
37:00.0,1
37:00.0,2
38:00.0,1
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,1
41:00.0,1
42:00.0,1
42:00.0,1
43:00.0,1
43:00.0,1
43:00.0,1
44:00.0,1
44:00.0,1
44:00.0,1
45:00.0,1
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,1
47:00.0,1
47:00.0,1
47:00.0,1
48:00.0,14
48:00.0,1
49:00.0,13
49:00.0,1
49:00.0,1
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,2
54:00.0,2
54:00.0,3
55:00.0,4
55:00.0,1
55:00.0,4
56:00.0,1
56:00.0,1
56:00.0,1
57:00.0,1
57:00.0,1
57:00.0,1
58:00.0,2
58:00.0,1
58:00.0,1
59:00.0,7
59:00.0,4
59:00.0,2
00:00.0,1
00:00.0,1
00:00.0,19
01:00.0,1
01:00.0,22
01:00.0,1
02:00.0,19
02:00.0,1
03:00.0,27
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
04:00.0,13
05:00.0,2
05:00.0,8
05:00.0,1
06:00.0,8
06:00.0,1
07:00.0,9
07:00.0,1
07:00.0,1
08:00.0,1
08:00.0,1
08:00.0,14
09:00.0,1
09:00.0,20
09:00.0,1
10:00.0,16
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,11
12:00.0,1
12:00.0,12
12:00.0,1
13:00.0,13
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
14:00.0,13
15:00.0,1
15:00.0,11
15:00.0,1
16:00.0,13
16:00.0,1
16:00.0,1
17:00.0,1
17:00.0,1
17:00.0,17
18:00.0,1
18:00.0,17
18:00.0,1
19:00.0,13
19:00.0,1
19:00.0,1
20:00.0,1
20:00.0,16
21:00.0,1
21:00.0,14
21:00.0,1
22:00.0,12
22:00.0,1
22:00.0,2
23:00.0,3
23:00.0,1
23:00.0,11
24:00.0,1
24:00.0,16
25:00.0,1
25:00.0,22
25:00.0,1
26:00.0,18
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,12
28:00.0,1
28:00.0,14
28:00.0,1
29:00.0,13
29:00.0,1
29:00.0,1
30:00.0,1
30:00.0,1
30:00.0,9
31:00.0,1
31:00.0,10
31:00.0,1
32:00.0,14
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,1
33:00.0,8
34:00.0,4
34:00.0,5
35:00.0,3
35:00.0,1
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,1
40:00.0,2
41:00.0,1
41:00.0,2
41:00.0,21
42:00.0,1
42:00.0,4
42:00.0,1
43:00.0,13
43:00.0,1
44:00.0,22
44:00.0,1
44:00.0,1
45:00.0,2
45:00.0,24
46:00.0,3
46:00.0,14
47:00.0,2
47:00.0,14
47:00.0,1
48:00.0,22
48:00.0,1
48:00.0,2
49:00.0,1
49:00.0,2
49:00.0,30
50:00.0,1
50:00.0,15
50:00.0,1
51:00.0,8
51:00.0,4
51:00.0,3
52:00.0,1
52:00.0,2
53:00.0,3
53:00.0,2
53:00.0,13
54:00.0,1
54:00.0,20
54:00.0,1
55:00.0,7
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
56:00.0,3
57:00.0,1
57:00.0,7
57:00.0,1
58:00.0,8
58:00.0,1
58:00.0,1
59:00.0,2
59:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
02:00.0,16
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
04:00.0,1
05:00.0,1
05:00.0,1
06:00.0,2
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,3
08:00.0,1
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,1
10:00.0,2
11:00.0,1
11:00.0,5
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,2
14:00.0,1
14:00.0,1
14:00.0,1
15:00.0,7
15:00.0,1
15:00.0,1
16:00.0,2
16:00.0,1
17:00.0,3
17:00.0,1
17:00.0,3
18:00.0,1
18:00.0,1
18:00.0,2
19:00.0,1
19:00.0,1
19:00.0,1
20:00.0,1
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,1
22:00.0,1
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,3
25:00.0,3
26:00.0,1
26:00.0,2
26:00.0,11
27:00.0,3
27:00.0,11
27:00.0,4
28:00.0,12
28:00.0,2
28:00.0,1
29:00.0,1
29:00.0,1
29:00.0,15
30:00.0,1
30:00.0,13
30:00.0,1
31:00.0,10
31:00.0,1
31:00.0,1
32:00.0,1
32:00.0,1
32:00.0,10
33:00.0,1
33:00.0,10
33:00.0,1
34:00.0,10
34:00.0,1
35:00.0,10
35:00.0,1
35:00.0,1
36:00.0,2
36:00.0,2
36:00.0,9
37:00.0,1
37:00.0,10
37:00.0,1
38:00.0,12
38:00.0,1
38:00.0,1
39:00.0,3
39:00.0,1
39:00.0,11
40:00.0,3
40:00.0,12
40:00.0,1
41:00.0,13
41:00.0,1
42:00.0,12
42:00.0,1
42:00.0,1
43:00.0,3
43:00.0,1
43:00.0,13
44:00.0,4
44:00.0,16
44:00.0,1
45:00.0,27
45:00.0,3
46:00.0,3
46:00.0,1
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,3
48:00.0,1
49:00.0,1
49:00.0,12
49:00.0,3
50:00.0,14
50:00.0,1
50:00.0,1
51:00.0,14
51:00.0,1
52:00.0,14
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,19
54:00.0,1
54:00.0,25
54:00.0,1
55:00.0,19
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
56:00.0,17
57:00.0,1
57:00.0,14
57:00.0,1
58:00.0,15
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
59:00.0,17
00:00.0,1
00:00.0,17
01:00.0,2
01:00.0,16
01:00.0,2
02:00.0,17
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,6
04:00.0,3
04:00.0,4
04:00.0,3
05:00.0,4
05:00.0,1
06:00.0,4
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,5
08:00.0,1
08:00.0,7
08:00.0,1
09:00.0,8
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,10
11:00.0,2
11:00.0,9
11:00.0,2
12:00.0,7
12:00.0,2
12:00.0,2
13:00.0,1
13:00.0,1
13:00.0,6
14:00.0,1
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
15:00.0,1
16:00.0,3
16:00.0,1
17:00.0,1
17:00.0,1
17:00.0,1
18:00.0,1
18:00.0,1
18:00.0,15
19:00.0,4
19:00.0,12
19:00.0,3
20:00.0,8
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,9
22:00.0,1
22:00.0,6
22:00.0,1
23:00.0,2
23:00.0,1
23:00.0,1
24:00.0,2
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,7
25:00.0,1
26:00.0,6
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,2
28:00.0,2
28:00.0,7
28:00.0,2
29:00.0,3
29:00.0,1
29:00.0,1
30:00.0,19
30:00.0,1
31:00.0,13
31:00.0,1
31:00.0,1
32:00.0,2
32:00.0,3
32:00.0,17
33:00.0,3
33:00.0,1
33:00.0,3
34:00.0,1
34:00.0,1
35:00.0,1
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,1
36:00.0,1
37:00.0,2
37:00.0,1
37:00.0,1
38:00.0,20
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,23
40:00.0,1
40:00.0,13
40:00.0,1
41:00.0,2
41:00.0,2
41:00.0,1
42:00.0,1
42:00.0,1
42:00.0,2
43:00.0,1
43:00.0,2
44:00.0,1
44:00.0,2
45:00.0,1
45:00.0,2
46:00.0,2
46:00.0,1
47:00.0,1
47:00.0,2
47:00.0,1
48:00.0,3
48:00.0,3
49:00.0,3
49:00.0,1
50:00.0,18
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,16
52:00.0,2
52:00.0,16
52:00.0,2
53:00.0,19
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
54:00.0,17
55:00.0,1
55:00.0,14
55:00.0,1
56:00.0,6
56:00.0,1
56:00.0,1
57:00.0,1
57:00.0,1
57:00.0,4
58:00.0,1
58:00.0,11
58:00.0,1
59:00.0,6
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,8
01:00.0,15
02:00.0,4
02:00.0,13
02:00.0,4
03:00.0,9
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
04:00.0,20
05:00.0,1
05:00.0,1
06:00.0,3
06:00.0,3
06:00.0,12
07:00.0,1
07:00.0,1
07:00.0,1
08:00.0,19
08:00.0,4
09:00.0,3
09:00.0,1
10:00.0,1
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,3
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,1
14:00.0,2
14:00.0,2
14:00.0,2
15:00.0,2
15:00.0,3
15:00.0,2
16:00.0,2
16:00.0,2
17:00.0,3
17:00.0,1
17:00.0,1
18:00.0,1
18:00.0,4
19:00.0,1
19:00.0,12
19:00.0,1
20:00.0,22
20:00.0,1
20:00.0,1
21:00.0,17
21:00.0,2
22:00.0,1
22:00.0,3
22:00.0,3
23:00.0,1
23:00.0,3
23:00.0,1
24:00.0,4
24:00.0,1
25:00.0,1
25:00.0,1
25:00.0,4
26:00.0,1
26:00.0,1
26:00.0,1
27:00.0,2
27:00.0,1
28:00.0,2
28:00.0,2
28:00.0,1
29:00.0,1
29:00.0,2
29:00.0,1
30:00.0,1
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,1
31:00.0,1
32:00.0,1
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,1
33:00.0,1
34:00.0,1
34:00.0,2
35:00.0,1
35:00.0,2
35:00.0,2
36:00.0,1
36:00.0,2
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,1
40:00.0,2
40:00.0,1
41:00.0,1
41:00.0,1
42:00.0,1
42:00.0,1
42:00.0,2
43:00.0,1
43:00.0,1
43:00.0,1
44:00.0,1
44:00.0,1
45:00.0,2
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,1
46:00.0,1
47:00.0,1
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,4
54:00.0,3
54:00.0,3
54:00.0,1
55:00.0,1
55:00.0,1
56:00.0,4
56:00.0,1
56:00.0,4
57:00.0,1
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
59:00.0,1
00:00.0,2
00:00.0,4
00:00.0,4
01:00.0,1
01:00.0,1
01:00.0,2
02:00.0,1
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,1
04:00.0,3
04:00.0,2
04:00.0,1
05:00.0,1
05:00.0,1
06:00.0,3
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,1
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,1
13:00.0,4
13:00.0,4
13:00.0,1
14:00.0,1
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,2
17:00.0,1
17:00.0,4
17:00.0,4
18:00.0,1
18:00.0,1
19:00.0,4
19:00.0,1
19:00.0,4
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,3
21:00.0,3
22:00.0,3
22:00.0,3
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,3
25:00.0,4
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,1
28:00.0,1
28:00.0,1
28:00.0,1
29:00.0,1
29:00.0,1
30:00.0,1
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,1
32:00.0,1
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,1
34:00.0,3
34:00.0,1
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,3
38:00.0,1
39:00.0,3
39:00.0,1
39:00.0,3
40:00.0,1
40:00.0,3
41:00.0,1
41:00.0,2
41:00.0,1
42:00.0,1
42:00.0,1
43:00.0,1
43:00.0,1
43:00.0,1
44:00.0,1
44:00.0,1
44:00.0,1
45:00.0,3
45:00.0,1
45:00.0,1
46:00.0,2
46:00.0,1
47:00.0,1
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,1
48:00.0,2
49:00.0,4
49:00.0,3
49:00.0,1
50:00.0,1
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,1
54:00.0,2
54:00.0,3
54:00.0,1
55:00.0,1
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
56:00.0,1
57:00.0,1
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,2
00:00.0,2
00:00.0,1
00:00.0,2
01:00.0,1
01:00.0,1
01:00.0,1
02:00.0,3
02:00.0,1
02:00.0,2
03:00.0,1
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,2
04:00.0,1
05:00.0,1
05:00.0,1
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,1
07:00.0,3
07:00.0,3
07:00.0,1
08:00.0,2
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
09:00.0,1
10:00.0,2
10:00.0,3
10:00.0,1
11:00.0,2
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,2
12:00.0,3
13:00.0,1
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,2
17:00.0,1
17:00.0,3
17:00.0,2
18:00.0,1
18:00.0,1
19:00.0,1
19:00.0,1
19:00.0,1
20:00.0,1
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
22:00.0,1
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,2
24:00.0,1
24:00.0,2
25:00.0,1
25:00.0,1
25:00.0,1
26:00.0,2
26:00.0,2
26:00.0,1
27:00.0,2
27:00.0,1
27:00.0,1
28:00.0,1
28:00.0,1
29:00.0,1
29:00.0,1
29:00.0,1
30:00.0,2
30:00.0,3
30:00.0,1
31:00.0,1
31:00.0,1
31:00.0,1
32:00.0,1
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,1
33:00.0,1
34:00.0,1
34:00.0,1
34:00.0,1
35:00.0,1
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,2
38:00.0,1
39:00.0,2
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,1
42:00.0,1
42:00.0,1
42:00.0,1
43:00.0,1
43:00.0,2
43:00.0,1
44:00.0,1
44:00.0,1
44:00.0,1
45:00.0,1
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,1
46:00.0,1
47:00.0,1
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,2
53:00.0,1
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
57:00.0,1
57:00.0,2
57:00.0,3
58:00.0,1
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
59:00.0,1
00:00.0,3
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,1
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
05:00.0,1
05:00.0,1
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,1
08:00.0,1
08:00.0,1
08:00.0,2
09:00.0,1
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,1
17:00.0,1
17:00.0,1
17:00.0,1
18:00.0,2
18:00.0,1
18:00.0,1
19:00.0,1
19:00.0,1
19:00.0,1
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,1
22:00.0,1
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,1
28:00.0,1
28:00.0,1
28:00.0,1
29:00.0,1
29:00.0,1
29:00.0,1
30:00.0,1
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,1
32:00.0,3
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,4
33:00.0,3
34:00.0,1
34:00.0,1
34:00.0,1
35:00.0,1
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,2
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,2
41:00.0,1
42:00.0,1
42:00.0,2
42:00.0,1
43:00.0,1
43:00.0,1
43:00.0,1
44:00.0,1
44:00.0,1
44:00.0,1
45:00.0,1
45:00.0,2
45:00.0,2
46:00.0,1
46:00.0,1
46:00.0,2
47:00.0,1
47:00.0,2
47:00.0,1
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,1
50:00.0,2
50:00.0,1
50:00.0,1
51:00.0,2
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
54:00.0,1
55:00.0,1
55:00.0,1
55:00.0,1
56:00.0,4
56:00.0,4
56:00.0,1
57:00.0,4
57:00.0,1
57:00.0,3
58:00.0,1
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,1
02:00.0,2
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,2
04:00.0,1
05:00.0,1
05:00.0,4
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,1
08:00.0,1
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,2
13:00.0,1
13:00.0,2
13:00.0,2
14:00.0,1
14:00.0,2
14:00.0,1
15:00.0,2
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,3
17:00.0,1
17:00.0,1
17:00.0,1
18:00.0,1
18:00.0,1
18:00.0,1
19:00.0,1
19:00.0,1
20:00.0,3
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,1
22:00.0,1
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
24:00.0,3
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,2
28:00.0,3
28:00.0,1
28:00.0,3
29:00.0,1
29:00.0,1
30:00.0,1
30:00.0,4
31:00.0,1
31:00.0,1
31:00.0,1
32:00.0,2
32:00.0,3
32:00.0,1
33:00.0,1
33:00.0,1
34:00.0,1
34:00.0,1
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,2
38:00.0,2
38:00.0,2
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,1
41:00.0,1
42:00.0,1
42:00.0,1
42:00.0,1
43:00.0,1
43:00.0,3
43:00.0,2
44:00.0,2
44:00.0,2
44:00.0,1
45:00.0,1
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,1
46:00.0,1
47:00.0,1
47:00.0,1
47:00.0,3
48:00.0,1
48:00.0,1
48:00.0,1
49:00.0,1
50:00.0,1
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
54:00.0,1
55:00.0,1
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
57:00.0,1
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,1
02:00.0,1
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
04:00.0,1
05:00.0,1
05:00.0,1
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,1
08:00.0,1
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,2
16:00.0,1
16:00.0,1
17:00.0,1
17:00.0,1
